SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome
1,0.232633891,68,0,0.531039293,15,0,2,0,4300.0
0,0.67887658,65,0,0.27996889199999997,6,0,2,0,9000.0
1,0.06480912400000001,80,0,0.232291338,14,0,1,0,9500.0
1,0.42598581799999996,59,1,0.755806238,14,0,2,0,4520.0
1,0.036121111000000004,49,0,67.0,12,0,0,1,0.0
1,0.17548021,51,0,0.272356971,11,0,1,0,5400.0
1,0.0,27,0,0.0,1,0,0,0,1500.0
1,0.097406035,27,0,0.042046807,7,0,0,0,2520.0
1,0.002107351,57,0,0.00047984599999999997,4,0,0,0,2083.0
1,0.008965839,66,0,0.037214886,10,0,0,0,5830.0
1,0.006489024,67,0,0.099890231,5,0,1,0,12753.0
1,0.112592266,79,0,0.24782017399999998,10,0,2,0,12500.0
1,0.012449378,52,0,0.004115226,2,0,0,0,1700.0
1,0.9999998999999999,55,5,0.348649224,8,1,1,0,4700.0
1,0.06339351900000001,63,0,0.09073865800000001,14,0,1,0,5333.0
1,0.11737011,39,0,0.528325834,9,0,2,0,8666.0
1,0.055405246,26,0,0.102224444,3,0,0,0,4000.0
1,0.0,48,0,0.0,5,0,0,0,7004.866666666666
1,0.9999998999999999,59,0,0.43500999799999995,5,0,2,0,6500.0
0,1.053209678,58,3,0.098159162,9,2,0,4,17654.0
1,0.9999998999999999,45,0,0.20149683399999999,2,0,0,0,1736.0
1,0.0,42,0,0.289401927,7,0,1,0,5500.0
1,0.03181369,67,0,2018.0,6,0,1,0,0.0
1,0.046555070999999996,64,0,1226.0,6,0,1,0,0.5
0,1.129959388,39,1,0.22613300100000003,7,3,0,1,6420.0
1,0.194451387,54,1,0.024146545,2,0,0,0,1200.0
0,0.874054587,62,6,0.03234792,15,2,0,6,11128.0
1,0.007871296,55,0,0.423210773,24,0,2,0,6608.0
1,0.9999998999999999,38,0,16.0,0,0,0,0,30.4
1,0.006888583,45,0,0.42561294899999996,5,0,1,0,4200.0
1,0.129262632,27,0,0.00314911,4,0,0,0,6350.0
1,0.9999998999999999,44,2,0.110678098,0,0,0,0,2565.0
1,0.567445438,57,0,932.0,4,0,1,0,0.4
1,0.000180667,75,0,0.141118472,16,0,1,0,6490.0
1,0.093269763,35,0,0.406098984,13,0,1,0,6000.0
0,0.9370915679999999,44,2,0.45098358,11,0,1,1,6150.0
1,0.015699477,47,0,0.2856619,7,0,1,0,5453.0
1,0.304182734,35,1,0.30719067899999997,10,0,2,0,11500.0
0,0.627038401,31,0,0.21659446899999998,4,1,0,1,3000.0
1,0.006671051,56,0,0.295139973,16,0,2,0,9608.0
1,0.7877531729999999,65,3,0.44127936,14,0,0,0,2000.0
1,0.0,49,0,0.109848485,9,0,0,0,10031.0
1,0.48049156600000004,38,3,0.243170807,8,0,1,0,9700.0
1,0.30537964100000003,58,0,0.200788076,8,0,2,0,11673.0
0,0.958178654,56,0,0.349662584,9,0,0,0,4000.0
1,0.023052806000000002,46,0,0.479742173,7,0,2,0,4343.0
1,0.30543881100000003,61,0,0.306210017,8,0,3,0,12817.0
1,0.32947940800000003,35,1,0.339813375,7,0,1,0,2571.0
1,0.05968851,76,0,0.282181539,20,0,2,0,10432.0
1,0.495023956,69,0,0.581691098,20,0,1,0,10300.0
1,0.097246527,66,0,679.0,5,0,0,0,0.1
1,0.102771801,82,0,113.0,3,0,0,0,0.2
1,0.11596134599999999,31,0,0.040304665,4,0,0,0,3150.0
1,0.253566191,33,0,0.38315075600000004,3,0,1,0,3833.0
1,0.119263984,61,1,0.426591826,24,0,1,0,5700.0
1,0.12176761800000001,36,0,0.265811182,32,0,1,0,12000.0
1,0.066327435,36,0,0.273671044,5,0,1,0,7994.0
1,0.31067138699999997,78,1,0.236431554,15,0,1,1,4550.0
1,0.8025606390000001,53,0,1.270956165,15,0,2,0,3900.0
1,0.242481732,73,0,1.0274207370000001,21,0,2,0,3500.0
0,0.380055863,40,0,0.333462771,15,0,2,0,10300.0
1,0.525881348,41,1,4646.0,9,0,1,0,0.0
1,0.084775423,64,0,0.187236545,8,0,1,0,10200.0
1,0.049259124,63,0,1003.0,6,0,1,0,0.4
1,0.300975932,58,0,0.23816663100000002,13,0,1,0,9337.0
1,0.061715094000000005,85,0,62.0,7,0,0,0,0.0
1,0.012685033,80,0,0.136237668,12,0,1,0,9020.0
1,0.04271276,78,0,0.110697444,4,0,0,0,4028.0
1,0.097306418,39,0,0.392063681,5,0,1,0,8416.0
1,0.3519753,67,0,1.320956801,9,0,2,0,2800.0
1,0.827381813,46,1,0.26123672,13,0,0,0,7341.0
1,0.8951424840000001,38,0,0.49363404899999996,8,0,1,0,5497.0
1,0.58921714,56,0,0.8625785,12,0,1,0,2706.0
1,0.137328756,55,0,3100.0,17,0,1,0,0.2
1,0.070898734,74,0,3884.0,13,0,4,0,0.3
1,0.917739925,64,0,0.842792014,20,0,1,0,6360.0
0,0.983078225,42,0,0.884470118,17,0,2,0,4500.0
1,0.060672494,30,0,0.534990003,17,0,2,0,3500.0
1,0.40210587700000006,51,0,0.5630670179999999,15,0,1,0,3416.0
1,0.104317914,44,0,0.553618298,4,0,2,0,5333.0
0,0.0,31,0,0.43012289200000003,10,0,1,0,3498.0
1,0.054809693,54,0,0.577531358,22,0,2,0,5500.0
1,0.0,67,1,0.413357401,7,0,2,0,3323.0
1,0.041253284,74,0,30.0,5,0,0,0,0.5
1,0.076021999,72,0,94.0,5,0,0,0,0.2
1,0.0,48,0,2114.0,7,0,1,0,0.1
1,0.005643425,68,0,0.718816068,4,0,1,0,3783.0
1,0.6192270129999999,45,0,0.520422736,3,0,1,0,3500.0
1,0.48840175700000005,59,0,0.32528578,10,0,2,0,10934.0
1,0.005157071,58,0,0.29321116199999997,7,0,1,0,2400.0
0,0.9999998999999999,31,0,240.0,1,0,0,0,0.1
1,0.8076853359999999,40,0,0.240726125,5,0,0,0,3800.0
1,0.046529185,49,0,0.346484078,10,0,2,0,9200.0
1,0.535389727,62,0,0.37368050700000005,8,0,1,0,5683.0
1,0.0061195730000000005,59,0,0.161079669,15,0,0,0,4593.0
1,0.9999998999999999,46,0,0.0011426939999999999,0,0,0,0,7000.0
1,0.046521065,78,0,0.39285714299999996,9,0,2,0,5543.0
1,0.248976955,48,0,0.38588974600000003,13,0,1,0,3500.0
1,0.18661572399999998,40,0,0.43282102100000003,8,0,1,0,6050.0
1,0.087668295,47,0,3797.0,6,0,1,0,0.0
1,0.000184206,84,0,0.0,7,0,0,0,5925.1
1,0.622740056,43,0,0.45465800100000003,5,0,0,0,3230.0
1,0.0,47,1,0.082158776,7,0,0,1,8300.0
1,0.13740149,41,1,0.430440252,7,0,1,0,3974.0
1,0.044102003,68,0,0.036717063,5,0,0,0,5555.0
1,0.023241561,64,0,1182.0,5,0,1,0,0.4
1,0.009284388000000001,49,0,1.0,3,0,0,0,1071.7
1,0.8743064,33,1,0.40538488100000003,11,0,2,0,14484.0
1,0.519948625,38,0,0.152333841,14,0,0,0,7883.0
1,0.11790649800000001,41,0,0.67807294,4,0,1,0,2220.0
1,0.025394751,80,0,0.163806032,8,0,1,0,6000.0
1,0.7073797890000001,56,1,0.259198136,10,1,1,0,10300.0
1,0.002107905,47,0,0.289638932,6,0,1,0,3821.0
1,0.006317895,36,0,1983.0,5,0,1,0,0.0
0,1.090795502,36,1,0.35446685899999997,10,0,0,0,2428.0
1,0.283200461,67,0,2233.0,16,0,1,0,0.0
1,0.006790381999999999,47,0,0.17895272,11,0,2,0,5900.0
1,0.677754816,43,0,0.142009061,4,0,0,0,6400.0
1,0.09901116199999999,60,0,0.23393476100000002,12,0,2,0,11250.0
0,1.132116471,43,0,0.031643336,5,0,0,0,8500.0
0,0.9999998999999999,40,1,0.02349979,0,1,0,0,2382.0
1,0.307138572,28,0,0.21516754899999999,2,0,0,0,1700.0
1,0.057263325999999996,58,0,2627.0,7,0,1,0,0.0
1,0.298520632,46,0,0.187088643,11,0,1,0,7140.0
1,0.672721213,38,0,0.217856546,5,0,0,0,5980.0
1,0.14850950000000002,66,0,0.113695282,13,0,1,0,13500.0
1,0.295713724,32,1,2.9533116180000003,9,0,1,0,920.0
1,0.243378311,42,0,1217.0,3,0,2,0,0.4
1,0.017841636,58,0,0.261012492,8,0,1,0,6083.0
1,0.03601037,43,0,0.002556912,13,0,1,0,428250.0
1,0.75124975,46,0,188.0,1,0,0,2,0.3
1,0.103421233,64,0,0.021218344,2,0,0,0,1460.0
1,0.0,68,0,0.344049823,9,0,1,0,5940.0
0,0.914454277,65,2,0.345923098,8,1,1,0,7333.0
1,0.069412621,62,0,0.049992425,8,0,1,0,6600.0
1,0.0,70,0,0.344590091,10,0,2,0,4500.0
1,0.195210863,37,0,0.049293040999999996,4,0,1,0,18034.0
1,0.151415493,60,0,0.34978991600000003,11,0,0,0,5711.0
1,0.0,50,1,0.484293425,19,0,2,0,11300.0
1,0.375439361,58,0,0.49537733799999994,13,0,2,0,4650.0
1,0.16394146199999998,53,0,0.189156935,3,0,1,0,11730.0
0,0.9999998999999999,43,0,0.069272446,1,1,0,0,2583.0
1,0.304313461,63,1,0.61776889,16,0,3,0,7000.0
1,0.06605908099999999,29,0,0.289827255,8,0,0,0,2083.0
1,0.042095416,51,0,0.009497626,3,0,0,0,4000.0
1,0.191115056,56,0,0.919826448,30,0,2,0,5300.0
1,0.099843956,62,0,3065.0,18,0,2,0,0.1
1,0.49416861,33,0,271.0,2,0,0,0,0.2
0,0.230115412,35,0,0.375216638,10,0,2,0,5769.0
1,0.426039536,24,0,0.05147791400000001,9,0,0,0,3010.0
1,1.013986014,54,1,0.36340914799999996,3,2,1,0,4000.0
1,0.0,36,0,0.49265426100000004,5,0,2,0,6125.0
1,0.9999998999999999,27,1,0.011254018999999999,0,0,0,0,1865.0
1,0.24625028,44,2,0.350329934,19,0,1,0,5000.0
1,0.386976179,45,0,4095.0,17,0,2,0,0.0
1,0.014679312,63,0,0.01019796,9,0,0,0,5000.0
1,0.16603483300000002,25,0,687.0,9,0,0,0,0.0
1,0.597405261,29,0,0.522496121,8,0,1,0,5800.0
1,0.0,39,0,0.06348941799999999,7,0,0,0,6000.0
1,0.9999998999999999,48,0,0.0,0,0,0,1,3035.0100000000007
1,0.005564734,34,0,0.686375321,6,0,1,0,3500.0
1,0.012701558,33,0,0.602615028,4,0,2,0,6041.0
0,0.9999998999999999,53,1,0.034510563,1,3,0,0,6200.0
1,0.9999998999999999,55,0,0.0,0,0,0,0,669.0
1,0.871521413,46,2,0.467097225,9,0,1,2,5728.0
1,0.022334361,32,0,0.410066617,9,0,0,0,1350.0
1,0.010633699,76,0,0.0022950139999999997,3,0,0,0,4792.0
0,0.625759266,46,1,738.0,10,0,0,0,0.3
1,0.09828469199999999,30,0,0.45038705100000004,7,0,0,0,1420.0
1,0.9999998999999999,65,0,0.165706974,5,0,1,0,3125.0
1,0.04229595,42,0,4691.0,9,0,1,0,0.0
1,0.004785543,46,0,0.6819199429999999,15,0,9,0,11166.0
1,0.53368742,44,0,1141.0,4,0,0,0,0.2
1,0.7692307690000001,45,1,51.0,5,1,0,0,0.0
1,0.0,62,0,0.400084734,7,0,2,0,7080.0
1,0.07243951900000001,64,0,0.163700655,9,0,1,0,17250.0
1,0.317611087,47,0,0.394790752,8,0,0,0,3416.0
1,0.02233083,65,0,0.27243066899999996,8,0,1,0,5516.0
1,0.027961717,78,0,38.0,5,0,0,0,0.0
1,0.896965008,38,1,1.456160591,8,0,2,0,4333.0
1,0.385947875,49,2,0.49514378200000003,13,0,0,0,5250.0
1,0.513937781,40,0,3789.0,7,0,1,0,0.0
1,0.9999998999999999,49,0,0.057364341,3,0,0,0,2579.0
1,0.004554305,66,0,0.007929667,4,0,0,0,5800.0
0,0.95034161,43,0,1306.0,6,4,0,0,0.1
1,0.25606934,67,0,0.36562873,9,0,1,0,9216.0
1,0.167380151,38,0,0.10623103,3,0,0,0,5600.0
1,0.0,43,0,0.00033329599999999996,4,0,0,0,9000.0
1,0.35964036,32,0,0.257774223,7,0,1,1,10000.0
1,0.313384113,52,0,647.5,16,0,0,0,1.0
1,0.0028124120000000002,63,0,0.179259737,10,0,0,0,12400.0
1,0.7429552979999999,32,0,0.212556054,6,0,1,0,6689.0
1,0.26917067699999997,41,1,0.549661646,14,0,1,0,4580.0
1,0.8788668959999999,40,0,0.147170566,8,0,0,0,5000.0
1,0.126161843,31,0,0.406318736,7,0,2,0,5000.0
1,0.021996334,64,0,0.049557522,5,0,0,0,2259.0
1,0.280297668,51,0,0.527578737,9,0,3,0,6000.0
1,0.024848758,67,0,14.0,3,0,0,0,0.4
1,0.40021910299999996,42,0,0.363569646,8,0,1,0,6812.0
1,0.0,40,0,2608.0,4,0,2,0,0.2
0,0.9999998999999999,56,2,0.7372904640000001,5,1,2,1,3638.0
1,0.0,51,0,0.21597943100000003,13,0,1,0,10500.0
1,0.351911099,51,0,0.516336369,15,0,3,0,5600.0
1,0.8828394209999999,56,0,0.050312790999999996,6,0,0,0,7512.0
1,0.153567982,32,0,0.40772922899999997,10,0,2,0,12083.0
1,0.9999998999999999,58,0,0.334016898,7,0,2,0,12190.0
1,0.0,33,0,0.247740181,9,0,2,0,12500.0
1,0.9966465459999999,33,0,0.09798040400000001,3,0,0,0,5000.0
1,0.287134796,42,0,0.6335164839999999,12,0,2,0,7279.0
1,0.148294445,67,0,0.243046641,7,0,0,0,2336.0
1,0.029479455,75,0,0.032967033,5,0,0,0,1000.0
1,0.062235177999999995,68,0,0.012269938999999999,3,0,0,0,4400.0
1,0.08206147400000001,69,0,0.032661222999999996,5,0,0,0,6000.0
0,0.9145344390000001,46,2,0.608269336,8,0,4,0,14583.0
1,0.9999998999999999,40,0,0.00817934,2,0,0,0,3300.0
1,0.162456436,48,0,0.75254949,10,0,1,0,3333.0
1,0.394452335,48,0,1.370839937,7,0,1,0,3154.0
1,0.035941938,78,0,515.0,10,0,0,0,0.0
1,1.0261923720000001,52,5,0.653604776,25,0,2,0,6532.0
1,0.466492371,48,0,0.168953242,12,0,2,0,25000.0
1,0.124321189,66,1,0.195939804,12,0,1,0,9900.0
1,0.10044010699999999,68,0,0.243406525,31,0,3,0,24000.0
1,0.0,66,1,0.00647177,3,0,0,0,4480.0
1,0.000731115,68,0,0.599333611,10,0,1,0,2400.0
1,0.035345496000000004,29,0,0.067331671,3,0,0,0,400.0
1,0.007029471,37,0,0.33669821200000005,8,0,2,0,4754.0
1,0.000134527,47,0,0.206132311,14,0,2,0,6000.0
1,0.100375693,66,0,0.34447761200000004,20,0,0,0,1674.0
1,0.9983825909999999,67,0,0.28346856,7,0,0,0,1971.0
1,0.061780126,35,0,1648.0,12,0,1,0,0.2
1,0.9999998999999999,75,0,8.0,2,0,0,0,740.9
1,0.013519933,53,0,0.16837398399999998,9,0,2,0,12299.0
1,0.000533262,74,0,0.17426393699999998,7,0,1,1,6690.0
1,0.7387982270000001,37,0,0.090326714,3,0,0,0,3121.0
1,0.07088634099999999,47,0,0.017348608999999997,7,0,0,0,3054.0
1,0.16123309800000002,46,0,0.578284343,13,0,1,0,5000.0
1,0.026651973,68,0,0.00856531,3,0,0,0,2334.0
1,0.082365765,58,0,0.201919232,8,0,0,0,2500.0
1,0.114452734,60,0,0.17749000199999998,4,0,1,0,5250.0
1,0.22305596600000002,44,0,0.430297475,13,0,2,0,12000.0
1,0.156469722,34,0,0.193835046,8,0,0,0,3600.0
1,0.476602497,45,0,2489.0,5,0,1,0,0.0
1,0.003116843,46,2,0.41868191299999996,14,0,3,0,12942.0
1,0.083449904,63,0,0.121795128,13,0,1,0,25000.0
1,0.35766423399999997,54,0,126.0,1,0,0,0,0.2
1,0.00033816099999999996,58,0,0.34139624,12,0,3,0,8350.0
1,0.152757549,52,1,0.134538474,11,0,1,0,6250.0
1,0.915726325,28,0,0.15190224900000002,4,0,0,0,3600.0
1,0.47921302299999996,61,0,5136.0,15,0,2,0,0.1
1,0.590729717,31,0,0.7417880609999999,13,0,1,0,3500.0
1,0.183461714,50,0,0.368625708,14,0,2,0,9000.0
1,0.019587083,54,0,0.022622172000000003,7,0,0,0,8000.0
1,0.36337754299999997,30,1,0.390191898,5,0,0,1,1406.0
1,0.112419724,39,0,0.280928355,11,0,0,0,4954.0
1,0.025811083,54,0,0.007006369,3,0,0,0,3139.0
1,0.9999998999999999,28,1,441.0,1,2,0,0,0.0
0,0.5105755670000001,32,3,0.256619145,3,0,0,2,1963.0
1,0.223442478,39,0,0.23744127199999998,6,0,0,0,2766.0
1,0.15195653,59,0,0.205504947,5,0,2,0,10208.0
1,0.812347155,28,0,1.28314457,6,0,1,0,1500.0
1,0.021310335,54,0,0.111814698,10,0,1,0,6000.0
1,0.04378761900000001,79,0,0.22571170399999999,8,0,1,0,4425.0
1,0.9999998999999999,32,0,0.0,0,2,0,0,4400.0
1,0.9999998999999999,48,0,1245.0,1,0,1,0,0.5
1,0.9999998999999999,83,0,0.0,0,0,0,0,2157.8633116883116
1,0.10467639699999999,52,0,4292.0,11,0,3,0,0.0
1,0.066124924,66,0,0.184050212,7,0,1,0,5416.0
1,0.786069652,26,0,0.108704706,3,0,0,0,2400.0
1,0.117022366,74,2,0.616191904,7,0,1,0,2000.0
1,0.522189153,70,0,0.30186125199999997,12,0,1,0,11819.0
1,0.09961825099999999,27,0,0.079636202,4,0,0,0,4507.0
1,0.12482500199999999,50,0,0.362704662,13,0,2,0,8000.0
1,0.08501013,47,0,0.212774983,16,0,2,0,16500.0
1,0.9999998999999999,28,0,0.099423345,2,0,0,1,5028.0
1,0.399475453,64,2,0.162011173,5,0,0,0,3400.0
1,0.709677419,67,0,0.127052106,2,0,0,0,1400.0
1,0.203739389,56,0,1.7628404,9,0,5,1,2900.0
1,0.25688573800000003,47,0,247.0,6,0,0,0,0.4
1,0.345440439,40,0,0.381710244,10,0,2,0,7916.0
1,0.023414715,51,0,2606.0,8,0,2,0,0.2
1,0.0,24,0,0.643118149,4,0,0,0,820.0
1,0.325306795,56,0,0.772428515,20,0,5,0,17800.0
1,0.034474549,58,0,0.33329669100000003,6,0,1,0,9096.0
1,0.067564622,68,0,46.0,5,0,0,0,0.4
1,0.9999998999999999,23,0,0.0,1,0,0,0,790.0
1,0.330468324,51,0,0.921231507,8,0,2,0,2500.0
1,0.034837906,52,0,0.126959707,8,0,1,0,13649.0
0,0.939217405,43,4,0.819740037,18,0,3,0,7000.0
1,0.035324725,48,0,0.286379873,12,0,2,0,6438.0
1,0.163942762,78,0,0.535287731,8,0,0,0,920.0
1,0.0,69,0,1361.0,6,0,1,0,0.0
1,0.615088975,56,0,0.8594276820000001,8,0,1,0,11566.0
1,0.9999998999999999,48,0,1.28468324,11,0,3,0,2493.0
1,0.015141614,64,0,0.011005808999999998,10,0,0,0,3270.0
1,0.025199542000000002,74,0,0.032773781,10,0,0,0,1250.0
0,0.44584215,47,3,0.537244694,14,0,2,0,9987.0
1,0.048112910999999994,62,0,0.145606799,6,0,1,0,8000.0
1,0.188695845,62,0,0.258520111,12,0,0,0,3256.0
1,0.00615732,60,0,0.214733542,16,0,1,0,5103.0
1,0.0,66,0,0.0050383879999999995,1,0,0,0,4167.0
1,0.02130961,39,0,0.43650658,8,0,1,0,5850.0
1,0.037874662999999996,76,0,0.235742228,12,0,1,0,9713.0
1,0.9999998999999999,48,1,0.124198857,3,0,0,0,5772.0
1,0.036344782,75,0,43.0,4,0,0,0,0.1
1,0.08089481400000001,33,0,0.138413686,7,0,0,0,4500.0
1,0.9999998999999999,52,1,0.119975005,3,1,0,0,4800.0
1,0.243842015,63,0,0.399633364,14,0,2,0,12000.0
1,0.120313281,49,0,0.577676034,7,0,2,0,6333.0
1,0.110665653,43,0,2.0335731409999998,10,0,1,0,1250.0
1,0.643944533,73,0,0.537692462,15,0,0,1,5000.0
1,0.355875915,41,0,0.123757285,10,0,0,0,8750.0
1,0.027329631,52,2,0.244162409,15,0,4,0,18200.0
1,0.24865096,89,0,0.200609963,6,0,0,0,2950.0
1,0.391447031,50,0,0.093581284,5,0,0,0,5000.0
1,0.020760186,67,0,0.297540492,11,0,1,0,5000.0
1,0.020480494,35,0,1673.0,10,0,1,0,0.2
1,0.135729151,73,0,0.38229209799999997,4,0,2,0,7250.0
1,0.133424729,49,0,0.263115792,16,0,2,0,15000.0
1,0.030397786,57,0,0.05495356,15,0,0,0,2583.0
1,0.010203943,93,0,0.00617804,7,0,0,0,3560.0
1,0.028798077999999998,62,0,2552.0,5,0,1,0,0.0
1,0.0,82,0,0.0,1,0,0,0,1338.0
1,0.09839056199999999,61,0,0.86902183,19,0,3,0,6000.0
1,0.042847048,66,0,0.63327674,14,0,2,0,5300.0
1,0.7260727440000001,48,0,0.451581028,11,0,2,0,7083.0
1,0.334069199,53,2,1967.0,11,0,2,0,0.4
1,0.06006039,52,0,0.334681273,20,0,2,0,13600.0
1,0.011174721,62,0,1015.0,5,0,1,0,0.2
1,0.879778785,59,0,0.6573402420000001,6,0,1,0,2894.0
1,0.42673694700000003,30,0,0.647851187,6,0,1,0,4676.0
1,0.790202981,36,0,0.41284924100000003,12,0,2,0,7050.0
1,0.986005598,54,0,509.0,2,1,1,0,0.8
1,0.12727134199999998,45,0,0.03233107,4,0,0,0,3092.0
1,0.089390435,37,0,1829.0,11,0,1,0,0.7
1,0.138322707,52,0,0.368763124,10,0,2,0,10000.0
1,0.89122919,35,0,0.6258968229999999,15,0,2,0,8780.0
1,0.010223118,51,0,0.430410122,12,0,2,0,4583.0
1,0.6406727179999999,48,0,1.048993876,13,0,2,0,8000.0
1,0.01729827,67,0,0.158783784,2,0,0,0,1775.0
1,0.44563224700000004,56,0,0.37105263200000005,7,0,1,0,4179.0
1,0.955679098,56,1,0.155869059,8,0,0,0,7300.0
1,0.01548889,68,0,0.507796881,9,0,1,0,2500.0
1,0.764641861,47,0,3182.0,8,0,2,0,0.0
1,0.241015696,34,0,0.537439359,6,0,1,0,4740.0
1,0.052965662000000004,48,0,0.25535979600000003,10,0,1,0,4710.0
1,0.395934994,35,0,0.38816101,13,0,1,0,6334.0
1,0.0037936690000000004,73,0,527.0,12,0,0,0,0.0
0,0.9853958490000001,33,5,0.446868286,10,0,1,0,6050.0
1,0.16968303199999998,59,0,50.0,4,0,0,0,0.6
1,0.051385100999999996,27,0,0.24727838300000002,14,0,0,0,4500.0
1,0.010828188999999998,65,0,1814.0,8,0,2,0,0.3
1,0.020502601999999998,50,1,0.16926837399999997,12,0,1,0,18000.0
1,0.5049494999999999,38,0,0.48919835700000003,8,0,1,0,5600.0
1,0.0,62,0,0.355728854,6,0,1,0,5000.0
1,0.266429643,53,0,0.222074088,10,0,2,0,10500.0
1,0.524186492,56,0,2100.0,7,0,1,0,0.1
1,0.0229977,66,0,6.0,3,0,0,0,0.5
1,0.193935587,42,0,0.256306898,10,0,2,0,22078.0
1,0.085524381,74,0,0.322860686,7,0,2,0,4837.0
1,0.32872582899999997,51,2,0.251553867,7,0,2,0,5791.0
1,0.014771965,78,0,0.07816564,10,0,0,0,7304.0
1,0.7527439229999999,28,0,0.285224546,7,0,1,0,5833.0
1,0.066507277,50,0,0.5131639720000001,6,0,2,0,8659.0
1,0.35577487399999996,67,0,0.460394199,6,2,1,0,2688.0
1,0.739048167,50,0,0.631908062,10,0,1,0,5916.0
1,0.022494679,52,0,0.4695102,12,0,2,0,9166.0
1,0.029852097999999997,78,1,819.0,11,1,1,0,0.3
1,0.021796932,56,0,45.0,12,0,0,0,224.4
1,0.197514608,45,0,0.426449586,8,0,1,0,3500.0
1,0.0,42,1,0.004165972,2,0,0,0,6000.0
1,0.490883332,64,0,1.819556806,13,0,2,0,2842.0
1,0.031376383,73,0,0.537562604,11,0,2,0,2395.0
1,0.504990472,41,0,0.644465291,13,0,1,0,4263.0
1,0.03009752,57,0,0.117600631,4,0,0,0,3800.0
1,0.923977735,54,0,0.894953346,10,0,2,0,9966.0
1,0.026996625,23,0,0.007308161,4,0,0,0,820.0
1,0.8761574959999999,69,0,5325.0,10,0,1,0,0.0
1,0.366368054,33,0,731.0,9,0,0,0,0.0
1,0.946008306,39,0,0.311637672,6,1,0,1,3333.0
1,0.209936383,39,1,2349.0,10,0,1,0,0.1
1,0.9999998999999999,31,0,0.027610008999999998,1,0,0,0,1158.0
1,0.099794229,48,0,3092.0,22,0,1,0,0.1
1,0.159782779,28,0,1.425837321,10,0,2,0,835.0
1,0.45621044899999996,31,1,1130.0,8,0,0,0,0.1
1,0.002230726,92,0,0.003047329,11,0,0,0,10500.0
0,0.405374354,46,0,0.331672502,10,0,2,0,7425.0
1,0.056897079,63,5,5057.0,5,0,2,0,520.5
1,0.067245777,37,0,3075.0,12,0,1,0,0.1
1,0.018938403,60,0,0.216164742,33,0,1,0,8400.0
1,0.108588441,45,0,0.250646766,10,0,1,0,10049.0
1,0.5108811879999999,39,3,3.702552719,25,0,1,0,900.0
1,0.07810459,69,0,1.143283582,8,0,2,0,2009.0
1,0.794596725,40,1,0.77411864,8,0,1,0,4736.0
1,0.008250287,63,0,808.0,5,0,1,0,0.5
0,1.058793853,41,0,0.35132819200000004,11,0,0,0,3500.0
1,0.183049785,35,0,0.057859880999999995,11,0,0,0,5737.0
1,0.087205393,58,0,0.328767123,11,0,1,0,3649.0
1,0.775412983,61,0,1.211352288,33,0,3,0,9812.0
1,0.11637152199999999,30,0,28.0,1,0,0,0,0.2
1,0.382180539,37,0,0.35794151399999996,2,0,1,0,6975.0
1,0.021767141,45,0,0.314765694,13,0,2,0,7916.0
1,0.0,36,0,0.052934949,6,0,0,0,8500.0
1,0.087964814,37,0,0.6871324390000001,8,0,1,0,4250.0
0,0.5469537520000001,32,0,0.276059565,5,0,1,0,6110.0
1,1.043900581,41,1,0.427596405,7,0,2,0,8790.0
1,0.248501348,66,0,0.8298279159999999,17,0,3,0,4183.0
1,0.274126004,46,0,0.36751705,10,0,2,0,7917.0
1,0.10158764,59,0,0.581391334,10,0,2,0,5792.0
1,0.231721593,59,0,0.21735117699999998,7,0,1,0,6500.0
1,0.243221622,60,0,255.0,5,0,0,0,0.0
1,0.266365334,42,0,0.213439328,15,0,3,0,20000.0
1,0.37618156399999997,62,1,0.335926106,12,0,0,0,6170.0
1,0.003853471,46,0,71.0,7,0,0,0,0.2
1,0.724570719,46,0,0.224247306,5,0,2,0,9930.0
1,0.0,29,0,0.066592675,4,0,0,0,900.0
1,0.026299122999999997,79,0,0.005109976,3,0,0,0,4500.0
1,0.022799349,69,0,0.260160835,4,0,1,0,4600.0
1,0.018868745,31,0,0.022373711,2,0,0,0,5720.0
1,0.0,63,0,0.415833667,9,0,1,0,2500.0
1,0.8627054120000001,45,0,0.283171683,7,0,0,0,10000.0
1,0.048990202000000004,47,0,0.570674813,5,0,1,0,3600.0
1,0.511595912,43,0,5243.0,15,0,1,0,0.4
1,0.15643373,48,0,0.374340461,15,0,2,0,3600.0
1,0.006002948,60,0,0.256205152,8,0,2,0,8500.0
1,0.101319804,38,0,0.315585552,5,0,2,0,8000.0
1,0.47218407100000004,69,1,2.057701957,16,0,3,0,1992.0
1,0.39052308799999996,54,1,0.433277785,15,0,1,0,7800.0
1,0.058089706,61,0,1353.0,5,0,1,0,0.3
1,0.9999998999999999,23,0,0.316526611,2,1,0,0,1427.0
1,0.574030426,30,0,0.322085117,9,0,1,0,3970.0
1,0.438891355,54,0,0.598320084,12,0,2,0,6666.0
1,0.045951265,72,0,0.154461385,9,0,0,0,4000.0
1,0.5232568710000001,41,0,0.40482822700000004,12,0,4,0,14000.0
1,0.212627669,57,0,0.189946328,4,0,1,0,7638.0
